file	line	quoteText	markers	political	previous	context	next
002.谷正文《白色恐怖》序.txt	3	指教，如有暇，可‘贬		political-context		谷正文老将军——我们称他谷老——留字给我，并留下他的第一部回忆录《白色恐怖》样本，要我“指教，如有暇，可‘贬’而序之”。我素知谷老豁达大度，自愿一序。	
002.谷正文《白色恐怖》序.txt	5	好汉‘要		political-context		这部书的最突出处，是处处可见谷老“好汉‘要’提当年勇”，提到他以国特大员，屡办巨案的种种往事。在书中，我们看到谷老的聪明、干练、慧黠、奇宕和狠毒——谷老告诉我，毛人凤（国民党保密局、情报局头子）对他说过：“你比我还狠！”可见此公狠毒，固无待我们历史家论定也。	
002.谷正文《白色恐怖》序.txt	5	你比我还狠！		political-context		这部书的最突出处，是处处可见谷老“好汉‘要’提当年勇”，提到他以国特大员，屡办巨案的种种往事。在书中，我们看到谷老的聪明、干练、慧黠、奇宕和狠毒——谷老告诉我，毛人凤（国民党保密局、情报局头子）对他说过：“你比我还狠！”可见此公狠毒，固无待我们历史家论定也。	
002.谷正文《白色恐怖》序.txt	7	烈士肝肠名士胆，杀人手段救人心		political-context		在文明社会，狠毒自非善德；但在非文明的逐鹿中原社会，狠毒倒也司空见惯，甚至是必要手段之一。清朝彭玉麟自谓“烈士肝肠名士胆，杀人手段救人心”，他们那种人，一旦自诩自己有“救人心”的当口，杀起人来，又在乎什么手段呢？“为了目的，不择手段”，岂不正是国共两党都拿手的杰作吗？谷老出身共产党，入于国民党，其“奇正之变”（《孙子兵法》中语），自更两相得之。谷老是北方之强，且以理想主义者起家，救国救民素志，不容怀疑。但为了救国救民，沦落到以做国特、大国特屡显身手、以订此生，难道不无可憾么？	
002.谷正文《白色恐怖》序.txt	7	救人心		political-context		在文明社会，狠毒自非善德；但在非文明的逐鹿中原社会，狠毒倒也司空见惯，甚至是必要手段之一。清朝彭玉麟自谓“烈士肝肠名士胆，杀人手段救人心”，他们那种人，一旦自诩自己有“救人心”的当口，杀起人来，又在乎什么手段呢？“为了目的，不择手段”，岂不正是国共两党都拿手的杰作吗？谷老出身共产党，入于国民党，其“奇正之变”（《孙子兵法》中语），自更两相得之。谷老是北方之强，且以理想主义者起家，救国救民素志，不容怀疑。但为了救国救民，沦落到以做国特、大国特屡显身手、以订此生，难道不无可憾么？	
002.谷正文《白色恐怖》序.txt	7	为了目的，不择手段		political-context		在文明社会，狠毒自非善德；但在非文明的逐鹿中原社会，狠毒倒也司空见惯，甚至是必要手段之一。清朝彭玉麟自谓“烈士肝肠名士胆，杀人手段救人心”，他们那种人，一旦自诩自己有“救人心”的当口，杀起人来，又在乎什么手段呢？“为了目的，不择手段”，岂不正是国共两党都拿手的杰作吗？谷老出身共产党，入于国民党，其“奇正之变”（《孙子兵法》中语），自更两相得之。谷老是北方之强，且以理想主义者起家，救国救民素志，不容怀疑。但为了救国救民，沦落到以做国特、大国特屡显身手、以订此生，难道不无可憾么？	
002.谷正文《白色恐怖》序.txt	7	奇正之变		political-context		在文明社会，狠毒自非善德；但在非文明的逐鹿中原社会，狠毒倒也司空见惯，甚至是必要手段之一。清朝彭玉麟自谓“烈士肝肠名士胆，杀人手段救人心”，他们那种人，一旦自诩自己有“救人心”的当口，杀起人来，又在乎什么手段呢？“为了目的，不择手段”，岂不正是国共两党都拿手的杰作吗？谷老出身共产党，入于国民党，其“奇正之变”（《孙子兵法》中语），自更两相得之。谷老是北方之强，且以理想主义者起家，救国救民素志，不容怀疑。但为了救国救民，沦落到以做国特、大国特屡显身手、以订此生，难道不无可憾么？	
002.谷正文《白色恐怖》序.txt	7	孙子兵法		political-context		在文明社会，狠毒自非善德；但在非文明的逐鹿中原社会，狠毒倒也司空见惯，甚至是必要手段之一。清朝彭玉麟自谓“烈士肝肠名士胆，杀人手段救人心”，他们那种人，一旦自诩自己有“救人心”的当口，杀起人来，又在乎什么手段呢？“为了目的，不择手段”，岂不正是国共两党都拿手的杰作吗？谷老出身共产党，入于国民党，其“奇正之变”（《孙子兵法》中语），自更两相得之。谷老是北方之强，且以理想主义者起家，救国救民素志，不容怀疑。但为了救国救民，沦落到以做国特、大国特屡显身手、以订此生，难道不无可憾么？	
002.谷正文《白色恐怖》序.txt	9	为了革命的需要	poem	political-context		在全书中，我们一再看到谷老津津乐道他的当年勇，无枉无纵之德，固然令人感佩；但是有枉有纵之事，也所在多有，从炸死何思源的女儿以降，此类无辜受害的可憾之事，几十年来，恐不在少，但遍查全书，我们看不到一丝忏悔之词，谷老“为了革命的需要”，可以“怙恶不悛”如此，岂不可憾？浮士德把灵魂卖给魔鬼，而谷老呢？不但浮士德了，自己且是时正时魔的人物了。	
002.谷正文《白色恐怖》序.txt	9	怙恶不悛	poem	political-context		在全书中，我们一再看到谷老津津乐道他的当年勇，无枉无纵之德，固然令人感佩；但是有枉有纵之事，也所在多有，从炸死何思源的女儿以降，此类无辜受害的可憾之事，几十年来，恐不在少，但遍查全书，我们看不到一丝忏悔之词，谷老“为了革命的需要”，可以“怙恶不悛”如此，岂不可憾？浮士德把灵魂卖给魔鬼，而谷老呢？不但浮士德了，自己且是时正时魔的人物了。	
002.谷正文《白色恐怖》序.txt	23	出去，出去！				“出去，出去！”他左手扶着讲台，右手往旁边猛挥，也不知道他要叫谁出去。	
002.谷正文《白色恐怖》序.txt	25	指挥，把他们带走。				“指挥，把他们带走。”经他补充命令之后，大家才知道他受不了乐器的光亮。	
002.谷正文《白色恐怖》序.txt	29	李友邦。				“李友邦。”这是他的第一句话，李友邦应声肃立起来。	
002.谷正文《白色恐怖》序.txt	31	李友邦，你能骗得过别人，就可以骗得过我吗？你太小看我了，你以为我不知道你是奸匪吗？				“李友邦，你能骗得过别人，就可以骗得过我吗？你太小看我了，你以为我不知道你是奸匪吗？”	
002.谷正文《白色恐怖》序.txt	35	宪兵，带走，带走！		political-context		“宪兵，带走，带走！”蒋介石一边说着，一边以手势派令坐在前区第二排的宪兵司令吴奎生（吴东明之父）将李友邦架了出去。	
002.谷正文《白色恐怖》序.txt	37	你们什么人叫他当副主委，你们统统不认识敌人，敌人就在你身边，你们却不知道他就是奸匪，像你们这样麻木不仁，怎么会成功，你们每一个人都应该知道，奸匪就在你身边……		political-context		然后，蒋介石开始训话：“你们什么人叫他当副主委，你们统统不认识敌人，敌人就在你身边，你们却不知道他就是奸匪，像你们这样麻木不仁，怎么会成功，你们每一个人都应该知道，奸匪就在你身边……”	
002.谷正文《白色恐怖》序.txt	39	你们要知道，丈夫是奸匪，太太不一定会是奸匪；但是，反过来，太太是奸匪，则丈夫就一定是奸匪。				前前后后，他一共训了将近一个小时话，没有草稿，而且，除了啜饮开水外，很少停顿。最后，他替自己的讲话下了一个结论，“你们要知道，丈夫是奸匪，太太不一定会是奸匪；但是，反过来，太太是奸匪，则丈夫就一定是奸匪。”	
002.谷正文《白色恐怖》序.txt	43	好汉做事好汉当		political-context		在制造许多冤案、错案的过程中，当年的谷正文或未尽能脱身于事外；但是今日的谷正文，却“好汉做事好汉当”，勇敢的写出了他勇于面对的一切。看到书中最后他揭发李登辉的“附匪秘辛”，我们真不能不佩服他的胆大心细。他不受威胁利诱，在被安全局局长请去吃霸王饭前，把最机密的安全局秘本——《历年办理匪案汇编》“连夜送至李敖处保管”，由李敖擅自出版，使“奸匪李登辉”的卖友叛党真相公布于天下。这种“魔鬼终结者”式的演变，也正是谷老为人的豪迈与决绝，他由时正时魔最后变为“魔鬼终结者”，这一天路历程，殊堪嘉尚，而令我们三思。特此“‘贬’而序之”，以为谷老贺。	
